"Rentrée";"Personnel";"etablissement_type";"Catégorie";"Corps";"code_corps";"Filière";"Sexe";"Effectif"
2018;"titulaires";"Grand établissement";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";578
2018;"titulaires";"Grand établissement";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";445
2018;"titulaires";"Grand établissement";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";61
2018;"titulaires";"Grand établissement";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";833
2018;"titulaires";"Grand établissement";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";728
2018;"titulaires";"Grand établissement";"C";"Adjoints techniques des établissements d'enseignement";"ATEC";"Ouvrière";"Femme";9
2018;"titulaires";"Grand établissement";"C";"Adjoints techniques des établissements d'enseignement";"ATEC";"Ouvrière";"Homme";7
2018;"titulaires";"Grand établissement";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";68
2018;"titulaires";"Grand établissement";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";42
2018;"titulaires";"Université";"A";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Femme";67
2018;"titulaires";"Université";"A";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Homme";0
2018;"titulaires";"Université";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";1542
2018;"titulaires";"Université";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";1445
2018;"titulaires";"Université";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Femme";887
2018;"titulaires";"Université";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Homme";409
2018;"titulaires";"Université";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";335
2018;"titulaires";"Université";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";97
2018;"titulaires";"Université";"A";"Conseillers techniques de service social des administrations de l'Etat";"CTSSAE";"Sociale et de santé";"Femme";13
2018;"titulaires";"Université";"A";"Conseillers techniques de service social des administrations de l'Etat";"CTSSAE";"Sociale et de santé";"Homme";0
2018;"titulaires";"Université";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Femme";394
2018;"titulaires";"Université";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Homme";170
2018;"titulaires";"Université";"A";"Conservateurs généraux des bibliothèques";"CONSER. GEN.";"Bibliothèque";"Femme";49
2018;"titulaires";"Université";"A";"Conservateurs généraux des bibliothèques";"CONSER. GEN.";"Bibliothèque";"Homme";21
2018;"titulaires";"Université";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Femme";226
2018;"titulaires";"Université";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Homme";9
2018;"titulaires";"Université";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";3423
2018;"titulaires";"Université";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";2919
2018;"titulaires";"Université";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Femme";692
2018;"titulaires";"Université";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Homme";1044
2018;"titulaires";"Université";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Femme";928
2018;"titulaires";"Université";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Homme";281
2018;"titulaires";"Université";"B";"Infirmiers catégorie B";"INF - B";"Sociale et de santé";"Femme";3
2018;"titulaires";"Université";"B";"Infirmiers catégorie B";"INF - B";"Sociale et de santé";"Homme";1
2018;"titulaires";"Université";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Femme";2058
2018;"titulaires";"Université";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Homme";336
2018;"titulaires";"Université";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";5300
2018;"titulaires";"Université";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";3650
2018;"titulaires";"Université";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";4441
2018;"titulaires";"Université";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";497
2018;"titulaires";"Université";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";8517
2018;"titulaires";"Université";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";4787
2018;"titulaires";"Université";"C";"Adjoints techniques des établissements d'enseignement";"ATEC";"Ouvrière";"Femme";27
2018;"titulaires";"Université";"C";"Adjoints techniques des établissements d'enseignement";"ATEC";"Ouvrière";"Homme";31
2018;"titulaires";"Université";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";896
2018;"titulaires";"Université";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";556
2018;"titulaires";NA;"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";1
2018;"titulaires";NA;"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";0
2019;"contractuels";"Autre établissement";"A";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Femme";3
2019;"contractuels";"Autre établissement";"A";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Homme";0
2019;"contractuels";"Autre établissement";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";108
2019;"contractuels";"Autre établissement";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";33
2019;"contractuels";"Autre établissement";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Femme";5
2019;"contractuels";"Autre établissement";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Homme";6
2019;"contractuels";"Autre établissement";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";3
2019;"contractuels";"Autre établissement";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";2
2019;"contractuels";"Autre établissement";"A";"Conseillers techniques de service social des administrations de l'Etat";"CTSSAE";"Sociale et de santé";"Femme";1
2019;"contractuels";"Autre établissement";"A";"Conseillers techniques de service social des administrations de l'Etat";"CTSSAE";"Sociale et de santé";"Homme";0
2019;"contractuels";"Autre établissement";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Femme";10
2019;"contractuels";"Autre établissement";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Homme";0
2019;"contractuels";"Autre établissement";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";257
2019;"contractuels";"Autre établissement";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";140
2019;"contractuels";"Autre établissement";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Femme";72
2019;"contractuels";"Autre établissement";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Homme";93
2019;"contractuels";"Autre établissement";"A";"Médecins de l'éducation nationale";"MEN";"Sociale et de santé";"Femme";12
2019;"contractuels";"Autre établissement";"A";"Médecins de l'éducation nationale";"MEN";"Sociale et de santé";"Homme";0
2019;"contractuels";"Autre établissement";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Femme";3
2019;"contractuels";"Autre établissement";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Homme";2
2019;"contractuels";"Autre établissement";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Femme";12
2019;"contractuels";"Autre établissement";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Homme";4
2019;"contractuels";"Autre établissement";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";142
2019;"contractuels";"Autre établissement";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";48
2019;"contractuels";"Autre établissement";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";7
2019;"contractuels";"Autre établissement";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";1
2019;"contractuels";"Autre établissement";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";100
2019;"contractuels";"Autre établissement";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";38
2019;"contractuels";"Autre établissement";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";1
2019;"contractuels";"Autre établissement";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";2
2019;"contractuels";"Bibliothèque";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";4
2019;"contractuels";"Bibliothèque";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";4
2019;"contractuels";"Bibliothèque";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";5
2019;"contractuels";"Bibliothèque";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";6
2019;"contractuels";"Bibliothèque";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Femme";0
2019;"contractuels";"Bibliothèque";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Homme";1
2019;"contractuels";"Bibliothèque";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";1
2019;"contractuels";"Bibliothèque";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";1
2019;"contractuels";"Bibliothèque";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Femme";1
2019;"contractuels";"Bibliothèque";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Homme";3
2019;"contractuels";"Bibliothèque";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Femme";22
2019;"contractuels";"Bibliothèque";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Homme";14
2019;"contractuels";"Bibliothèque";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";0
2019;"contractuels";"Bibliothèque";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";3
2019;"contractuels";"Bibliothèque";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";1
2019;"contractuels";"Bibliothèque";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";0
2019;"contractuels";"Bibliothèque";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";0
2019;"contractuels";"Bibliothèque";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";2
2019;"contractuels";"Bibliothèque";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";16
2019;"contractuels";"Bibliothèque";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";5
2019;"contractuels";"École";"A";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Femme";3
2019;"contractuels";"École";"A";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Homme";0
2019;"contractuels";"École";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";199
2019;"contractuels";"École";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";125
2019;"contractuels";"École";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Femme";17
2019;"contractuels";"École";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Homme";11
2019;"contractuels";"École";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";1
2019;"contractuels";"École";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";2
2019;"contractuels";"École";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Femme";0
2019;"contractuels";"École";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Homme";1
2019;"contractuels";"École";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Femme";12
2019;"contractuels";"École";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Homme";0
2019;"contractuels";"École";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";306
2019;"contractuels";"École";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";276
2019;"contractuels";"École";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Femme";142
2019;"contractuels";"École";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Homme";246
2019;"contractuels";"École";"A";"Médecins de l'éducation nationale";"MEN";"Sociale et de santé";"Femme";3
2019;"contractuels";"École";"A";"Médecins de l'éducation nationale";"MEN";"Sociale et de santé";"Homme";1
